id,target
17209,4.056910256622359e-06
13392,2.570037577243056e-05
630,7.519157406932209e-06
18498,5.739191692555323e-05
23997,5.124655581312254e-05
13174,1.5644566246919567e-06
5622,0.9999191761016846
13053,3.025352725671837e-06
22961,3.13569325953722e-05
21668,0.9997145533561707
10618,1.0030361409008037e-05
10217,3.1903644412523136e-05
1781,1.31482447613962e-05
1310,9.837444849836174e-07
12489,2.182606840506196e-05
13002,7.1095264502218924e-06
8468,1.0260764611302875e-06
9353,3.542762669894728e-07
20444,1.5350241255873698e-06
9764,7.59237821057468e-07
9741,1.6580322608206188e-06
5621,0.9998561143875122
21719,0.9998490810394287
9777,0.00010839506285265088
16569,0.00011266204819548875
19697,2.9059046369184216e-07
16111,9.414810620000935e-07
15728,3.360000164320809e-06
1344,7.041067874524742e-05
7581,4.045105379191227e-05
11235,9.75114744505845e-07
9521,1.0998769539583009e-06
9616,3.787545665545622e-06
3905,0.9998063445091248
20356,0.6005687713623047
22815,4.604576702149643e-07
24299,4.86468052258715e-05
7072,9.732021680974867e-06
1144,2.796489752654452e-06
13391,2.2483607608592138e-05
6107,1.9227092707296833e-05
23735,2.6828494810615666e-05
8360,6.792129170207772e-06
14475,1.734025681798812e-05
24243,1.5295764796974254e-06
2933,0.9999499320983887
9964,0.000330556184053421
1683,0.999998927116394
19023,1.586860162205994e-05
6070,0.0008752395515330136
1924,0.9999977350234985
14654,6.759832103853114e-06
8804,3.99123782699462e-05
6899,1.033339140121825e-05
1218,7.264316536748083e-06
13571,3.537500379025005e-05
21415,0.9999967813491821
1108,1.3717991009798425e-07
8125,4.598126906785183e-06
13447,4.7763360271346755e-06
2313,0.9999978542327881
6500,3.7741831420134986e-06
18289,3.2944906251941575e-06
6199,5.263962975732284e-06
10949,3.8218890949792694e-06
20800,7.591461780975806e-06
17493,1.631638951948844e-06
14454,1.2462107861210825e-06
3289,0.9998949766159058
4325,0.9998844861984253
1538,9.451565347262658e-06
25003,0.9999135732650757
14521,4.603089109878056e-06
6569,1.041097038978478e-05
19995,1.4044177305549965e-06
13096,2.3007521576801082e-06
1935,0.0001394107093801722
11834,1.3930712157161906e-06
10952,7.73429565015249e-06
23942,0.001824596431106329
3959,0.9999383687973022
9091,2.558648020567489e-06
23881,6.285213657974964e-06
19234,4.751501546707004e-05
3397,0.999885082244873
16385,4.726361657958478e-05
22726,7.537609235441778e-06
14525,7.75796524976613e-06
17970,0.0013885245425626636
3982,0.9998407363891602
23175,5.067399251856841e-05
13774,1.2450680060283048e-06
16211,1.1616439223871566e-06
5247,0.9999665021896362
8082,3.770491957766353e-06
23975,0.003848313819617033
17482,1.2976785001228563e-05
8788,5.1886021537939087e-05
17194,2.9697428544750437e-05
22908,4.216285378788598e-05
8963,1.0228960491076577e-05
20481,1.8106243260263e-06
5794,0.9912179112434387
24052,1.1436372915341053e-05
23999,4.5068227336741984e-05
2644,0.9999364614486694
769,2.9425282264128327e-06
24701,2.365552973060403e-06
3520,0.9997732043266296
16023,0.00028344630845822394
3590,0.9997268319129944
8822,0.005080726463347673
4232,0.9999269247055054
2132,0.9941601753234863
6217,2.384558683843352e-05
8069,4.973284012521617e-05
6222,2.1208466023381334e-06
21581,0.989825963973999
18729,1.3283744237924111e-06
5222,0.9999170303344727
19913,1.8270402506459504e-06
21788,0.9999431371688843
16279,1.0434318937768694e-05
3616,0.9999039173126221
12857,6.5271087805740535e-06
3945,0.999657154083252
9127,0.0003905409248545766
22648,1.9263536614744226e-06
22868,3.8543557820958085e-06
11156,2.9900900699431077e-05
12884,6.317947736533824e-06
22995,9.301228601543698e-06
4578,0.9999620914459229
2703,0.9999969005584717
12550,4.7912562877172604e-05
15339,3.4890420010924572e-06
12211,2.803785537253134e-05
9617,2.177928399760276e-05
12847,6.053622882973286e-07
1277,5.839472692059644e-07
21441,0.9997994303703308
14914,2.396481613686774e-05
14638,6.034894681761216e-07
22715,3.231549044357962e-06
23989,3.489083974272944e-05
9717,6.430600024032174e-06
17539,2.4362273052247474e-06
3952,0.999818742275238
9104,2.491216832822829e-07
24849,1.4544157238560729e-05
2315,0.9999722242355347
13948,0.003670335514470935
20809,3.3057513064704835e-06
11480,1.7475271079092636e-06
23203,4.90602724312339e-05
6524,7.964730457388214e-07
12076,2.286329390699393e-06
2749,0.9999829530715942
12874,1.1042144251405261e-05
11564,5.035414574194874e-07
15178,4.51865307695698e-05
8854,2.4021016997721745e-06
7328,0.00011670537060126662
15214,2.086417043756228e-05
5100,0.9999819993972778
15963,6.721827048750129e-06
15307,6.793975899199722e-06
19077,3.2973362976918e-05
22863,7.449317763530416e-06
4535,0.9999819993972778
14087,2.027122036452056e-06
23057,9.740509085531812e-06
15237,2.89936888293596e-05
10863,1.8155453744839178e-06
20432,1.4895995263941586e-06
23606,1.417578005202813e-06
15561,3.091249141107255e-07
1169,2.0792922441614792e-05
19168,3.406548557904898e-06
5657,0.9999591112136841
3833,0.9999462366104126
5173,0.9994268417358398
20052,1.0411069524707273e-05
18699,6.575742645509308e-06
8662,9.950274034054019e-06
14496,9.102610079025908e-07
12456,3.6499759517027996e-06
23108,9.110965038416907e-06
9259,1.3478772871167166e-06
8040,0.0008494600770063698
16118,0.00015232207078952342
2250,0.982519268989563
1679,2.5227448077203007e-06
13435,1.7150987332570367e-06
14988,9.202769433613867e-06
17655,1.7124527573741943e-07
6454,1.2614033266800107e-06
24632,0.00016876890731509775
22414,0.9998587369918823
16677,1.64897610375192e-05
4817,0.9999426603317261
416,2.3838652850827202e-05
2262,0.9999767541885376
14208,2.669675086508505e-05
15954,3.09407441818621e-05
20810,1.673219458098174e-06
1098,6.486204256361816e-06
910,1.6690997028945276e-07
11944,3.7857005281694e-06
7912,1.9566948594729183e-06
9990,2.2509288100991398e-05
21823,0.9998968839645386
5718,0.9993158578872681
13051,0.00010624097194522619
18025,1.3570839882959262e-06
13134,7.942563388496637e-05
3723,0.9993579983711243
24969,0.9999830722808838
18426,8.489648735121591e-07
3636,0.9994755387306213
1483,0.9999783039093018
22081,0.9999003410339355
2187,2.924118234659545e-05
17678,2.1853247744729742e-05
21713,0.999945878982544
3591,0.9994359612464905
10046,8.729521141503938e-06
21924,0.9997290968894958
17881,1.803647933229513e-06
6638,2.183783180953469e-06
1613,0.9997599720954895
13589,1.6272135326289572e-05
5226,0.9998760223388672
6878,6.1023052694508806e-05
263,0.9996629953384399
22539,0.9995866417884827
7904,0.00042635761201381683
3320,0.9993346333503723
16219,3.5132151765537856e-07
12906,1.3919956245445064e-06
12339,2.8481492336140946e-05
22749,5.4073236242402345e-05
21964,0.9998800754547119
17236,1.7336089513264596e-05
14465,5.259983936412027e-06
12606,1.1651227396214381e-05
17988,1.5252809134835843e-05
19453,4.7093766397665604e-07
11753,4.402286606364214e-07
11828,1.6778693634478259e-06
4147,0.9999043941497803
10902,1.8463480955688283e-05
12315,3.6236629966879264e-05
11985,7.520530971305561e-07
4452,0.9999276399612427
11603,4.5351275730354246e-06
21799,0.9998587369918823
22029,0.9998738765716553
15790,3.5639048292068765e-05
22224,0.9999003410339355
3165,0.9998587369918823
6783,1.2671819604292978e-05
22303,0.9999233484268188
16643,1.7310714611085132e-05
10103,4.882260213889822e-07
16844,2.456051561239292e-06
6925,1.9011948779734666e-06
7203,8.12011603557039e-06
15798,7.999861736607272e-06
11761,3.076025313930586e-05
8238,1.590403030604648e-06
22391,0.9993190765380859
508,6.944756478333147e-06
22167,0.9999003410339355
3388,0.9998527765274048
10844,0.00011246165377087891
2901,0.9915156364440918
15446,7.387122309410188e-07
22790,3.7001359487476293e-06
8195,6.047275746823289e-07
2790,0.999981164932251
20659,1.0659920917532872e-05
16515,6.464020407292992e-05
18951,9.880970537778921e-06
250,0.9998173117637634
13950,4.788568730873521e-06
10834,4.665083451982355e-06
14391,1.5325915683206404e-06
22437,0.9980747699737549
17462,3.543030061337049e-06
12504,2.948323071905179e-06
11047,1.7593210941413417e-05
19380,4.2108172237931285e-06
12262,2.6186969989794306e-05
20153,2.388612301729154e-05
16080,7.600181561429054e-05
21452,0.8746694326400757
10810,6.04935792125616e-07
3323,0.9999104738235474
21909,0.9998587369918823
18738,0.00044601934496313334
4615,0.9999392032623291
1320,3.6218482364347437e-06
18070,9.258317277271999e-07
10463,1.2581272130773868e-06
3644,0.9997618794441223
17951,4.88825605771126e-07
3428,0.9998965263366699
6986,6.3221245909517165e-06
8235,3.252815531595843e-06
21656,0.9997796416282654
15645,6.189206942508463e-07
19199,1.1421559975133277e-05
14110,0.0008324204245582223
9749,4.98490999234491e-06
2084,1.978097088795039e-06
15945,1.7030993149091955e-06
23509,0.00016769270587246865
12934,4.471442025533179e-07
11281,7.026416824373882e-06
18980,2.054051037703175e-06
20024,8.672854164615273e-06
16853,1.2669608622672968e-05
21898,0.9998587369918823
8464,5.163360583537724e-06
8088,0.0003284035774413496
5214,0.9999805688858032
5606,0.9998927116394043
11947,4.255381099937949e-06
10256,2.495937678759219e-06
23393,5.165487164049409e-05
22679,3.5753639622271294e-06
16468,2.039580976997968e-06
21477,0.9493424296379089
16260,3.514825948514044e-05
931,9.3644293883699e-06
15489,7.319294581975555e-06
7863,1.4053127870283788e-06
11962,0.0003154735895805061
14187,8.343972695001867e-07
956,9.06098575796932e-05
15344,1.4846867770756944e-06
3087,0.9999750852584839
14844,3.122856355730619e-07
17862,1.2155535387137206e-06
5766,0.9999594688415527
2634,0.9999752044677734
5960,0.9999003410339355
24757,1.1538782018760685e-05
4843,0.9997244477272034
6735,4.223259020363912e-05
8016,8.704930223757401e-06
4497,0.9999058246612549
20881,3.3464571060903836e-06
23155,1.593365777807776e-05
13719,1.4633872069680365e-06
18074,1.1062232943004346e-06
4100,0.999745786190033
10969,6.70474537400878e-06
17589,7.240587729029357e-05
18270,3.0941414479457308e-06
14653,2.0507983208517544e-05
2804,0.9999895095825195
574,3.418355390749639e-06
9664,1.7940633370017167e-06
8350,0.0005604313337244093
13820,2.1549565644818358e-05
14617,1.4100086218604702e-06
3618,0.9995618462562561
12987,5.065864115749719e-06
764,4.958122644893592e-06
11396,1.929267682498903e-06
3823,0.9998927116394043
11898,3.493380290819914e-06
10374,1.572059773025103e-05
20513,1.1946339100177283e-06
21837,0.9998606443405151
23907,4.025815087516094e-06
23707,3.702345793499262e-06
23535,8.699054887983948e-06
6381,2.3703521947027184e-05
4473,0.9997912049293518
6776,3.0327332751767244e-06
4111,0.9997783303260803
19278,9.497696282778634e-07
8309,8.89143507265544e-07
2926,0.999975323677063
795,4.8528618208365515e-06
5637,0.9997346997261047
93,0.9999548196792603
6873,9.254212045561871e-07
1869,6.375416887749452e-06
3740,0.9993929862976074
6210,9.456410043640062e-05
2214,0.9999076128005981
6732,5.576056719291955e-05
19654,1.119279090744385e-06
6175,5.353866185942024e-07
18914,9.74609974946361e-07
9470,9.541664667267469e-07
16209,7.996185900083219e-07
23708,0.0016004812205210328
1647,8.641126441943925e-06
5460,0.9999072551727295
3839,0.9998595714569092
18659,7.645370715181343e-06
25062,1.0024671155406395e-06
1158,1.6289228597088368e-06
9184,8.116555250126112e-07
9129,4.9639304052107036e-05
24878,4.059906132169999e-06
23970,2.852694524335675e-05
3059,0.9999798536300659
14692,4.4878062908537686e-05
8370,0.00042428637971170247
12865,0.0008265671203844249
7654,1.0202336397924228e-06
14660,2.5402223400305957e-05
8758,1.6688528603481245e-06
16516,4.601086800448684e-07
21516,0.0008164533064700663
7954,1.0436418051540386e-05
15133,2.7917711122427136e-05
21642,0.9999233484268188
19240,2.0439290437934687e-06
8339,8.454204589725123e-07
20148,5.56673683149711e-07
4786,0.9998852014541626
11880,7.914205184533785e-07
6460,6.270320227486081e-07
275,0.9998687505722046
18968,3.0970648367656395e-05
22295,0.99985671043396
4429,0.9998223185539246
9486,1.3270955605548806e-06
19267,3.8523012335645035e-06
21655,0.9997796416282654
11817,2.8859585654572584e-06
6434,3.1792862955626333e-06
23313,4.038867245981237e-06
21637,0.999940037727356
7045,2.4472346922266297e-06
14589,3.542762669894728e-07
18734,3.592657594708726e-05
12764,2.981663328682771e-06
15777,0.00010872083657886833
18432,1.422223817826307e-06
8494,1.1383229320927057e-05
15095,0.00869291927665472
11062,1.1566196462808875e-06
22066,0.9997941851615906
24680,5.098030214867322e-06
22422,0.9997637867927551
20700,7.53744607209228e-05
755,2.960093752335524e-06
11307,9.389710612595081e-06
23040,2.8330985514912754e-05
13460,6.718109943903983e-06
4734,0.9997969269752502
13387,6.215728717506863e-06
7873,5.280147433950333e-06
24089,2.5601622837712057e-05
1142,2.364957481404417e-06
18386,9.880582183541264e-07
22829,1.4606168861064361e-06
3578,0.999887228012085
23068,1.4304562682809774e-05
20657,1.9614160464698216e-06
11578,1.2644536582229193e-05
19309,3.1755425879964605e-05
8947,2.141490585927386e-05
5597,0.9998297691345215
13241,0.00016059266636148095
8544,2.5538052796036936e-05
17557,7.27452834325959e-06
9816,9.772327302925987e-07
14839,0.0001055741377058439
14083,1.5906335875115474e-06
15830,1.1574196605579345e-06
6580,1.0272208783135284e-05
5099,0.9999244213104248
7807,1.443639939679997e-05
13881,2.4741822926444e-05
21564,3.82959951821249e-05
22089,0.999886155128479
5848,0.9999184608459473
11197,2.8029835448251106e-06
4982,0.9997841715812683
13920,2.7958633381786058e-06
396,3.453211547821411e-06
15143,4.51865307695698e-05
23590,2.593830004116171e-06
6811,7.397753165605536e-07
9840,2.6627531042322516e-06
14343,0.00031144137028604746
22721,4.363779953564517e-05
19136,1.7023475038513425e-06
11154,5.287468866299605e-06
6408,6.222717274795286e-07
17568,3.3084332244470716e-05
6978,2.4257346922240686e-06
1724,5.265107574814465e-06
13472,1.5634707324352348e-06
22574,0.9997482895851135
14149,6.350311014102772e-05
10883,0.0021642849314957857
17775,6.796412435505772e-06
22194,0.9999077320098877
19351,7.551974476882606e-07
282,0.9996869564056396
5693,0.9999783039093018
3167,0.9999995231628418
5912,0.9999346733093262
16075,3.987832769780653e-06
23105,7.630729669472203e-06
22047,0.9999847412109375
693,3.8027069422241766e-06
14464,2.8006936190649867e-05
16234,1.8694609025260434e-05
19915,7.797744729032274e-06
2592,0.9998936653137207
12435,3.092458064202219e-05
1936,0.9996438026428223
10923,7.430883670167532e-06
5547,0.9999717473983765
23266,1.4001868294144515e-05
205,1.700048528618936e-06
15526,2.8761498924723128e-06
14937,0.00017114393995143473
12016,5.569711902353447e-06
24367,8.72693181008799e-06
16986,1.1952997738262638e-05
22974,9.503038199909497e-06
8231,4.251728023518808e-05
1156,2.1267598640406504e-05
11988,2.1634996301145293e-06
9080,6.831327482359484e-06
18391,1.3192669030104298e-05
10355,2.5585854018572718e-05
5673,0.9991341233253479
11652,4.901991269434802e-05
5505,0.9996439218521118
22638,1.6614449123153463e-06
14581,3.133867039650795e-06
5049,0.9999063014984131
17193,1.779624881237396e-06
22307,0.9998574256896973
7100,2.7562423383642454e-06
21746,0.9998587369918823
23620,2.9970215109642595e-05
6583,1.565825004945509e-05
20795,0.007685516960918903
11361,1.9398858057684265e-05
8566,7.221493660836131e-07
11354,1.6700785636203364e-05
8489,2.4745804694248363e-06
12993,2.8712809580611065e-05
10279,6.878296971990494e-06
8864,1.3089215826767031e-06
20013,9.512480687590141e-07
14300,6.489137376775034e-06
24833,3.28113827663401e-07
3339,0.9996426105499268
21489,1.1050370858356473e-06
21340,0.9999995231628418
24230,1.2560803043015767e-05
24856,8.129127877509745e-07
20835,4.01847728426219e-06
2748,0.999991774559021
2351,0.9999977350234985
23958,9.224422115039488e-07
19326,1.2769761497111176e-06
9307,1.0293009609085857e-06
3083,0.999972939491272
18954,1.3598456462204922e-05
7623,8.498438432980038e-07
14504,6.278493674471974e-05
18326,0.003126931842416525
15004,0.0002013442717725411
5451,0.9998225569725037
2738,0.9999688863754272
15628,9.969793609343469e-06
12453,1.292247270612279e-05
11305,1.7957298041437753e-05
22207,0.9999110698699951
24921,0.9999805688858032
9250,1.1096954040112905e-06
17039,1.4756076325284084e-06
3600,0.9999326467514038
19716,4.502612864598632e-05
18610,4.354730117483996e-05
17167,1.25834560549265e-06
10325,7.184644346125424e-06
20633,1.2733309631585144e-05
22374,0.9998482465744019
18838,5.375356067816028e-06
5490,0.9999781847000122
21596,0.9999349117279053
20200,1.2901070476800669e-05
21863,0.9999954700469971
2119,1.9067183529841714e-06
6311,1.1980066119576804e-05
13946,1.6024395108615863e-06
24918,0.9999996423721313
17157,0.00024077232228592038
22888,7.923283192212693e-06
357,9.135029358731117e-06
2893,0.9999985694885254
3099,0.9999804496765137
14201,5.933303555138991e-07
1010,5.071661348665657e-07
5821,0.9997197985649109
11857,9.91508386505302e-06
380,5.031170076108538e-06
12596,1.6271247886834317e-06
138,0.9999840259552002
10702,0.00021506811026483774
6021,0.9996875524520874
10469,5.228186637395993e-06
14786,9.743255304783816e-07
10236,5.380673610488884e-05
23523,3.746588481590152e-05
2176,0.9973451495170593
6450,3.040473984583514e-06
15292,1.3371495697356295e-06
156,0.9999760389328003
16365,6.902412678755354e-06
11516,4.940762323712988e-07
20547,2.8458416636567563e-05
10815,4.693528535426594e-05
478,5.714621875085868e-05
18106,1.736527565299184e-06
18299,5.194062032387592e-05
18446,2.5043063942575827e-06
7714,1.6212914033530978e-06
7116,5.9193375818722416e-06
14156,3.42573803209234e-05
6502,1.167946720670443e-06
291,0.9999819993972778
5980,0.9999029636383057
2778,0.9992647767066956
5860,0.9999576807022095
878,1.8997051256519626e-06
5590,0.9998970031738281
1003,7.121837484191929e-07
7349,3.5120949178235605e-05
4711,0.9999744892120361
1839,1.5202805343506043e-06
21215,0.00020626350305974483
16504,0.0013197993393987417
24480,1.1732890925486572e-05
7206,6.385466235769854e-07
8000,0.0004535870102699846
21673,0.9999123811721802
15959,5.389734269556357e-06
4379,0.9999797344207764
560,1.6427965192633565e-06
14113,3.699076114571653e-05
13344,1.6007799786166288e-05
10906,2.0800081983907148e-05
5200,0.9999781847000122
20387,1.994121021198225e-06
8023,1.0774811016744934e-05
7635,3.7729991163359955e-05
7111,4.037720486849139e-07
16442,2.0810698515560944e-06
9987,2.4850594400049886e-06
15181,4.51865307695698e-05
13223,1.4326815289678052e-06
8301,4.797641850018408e-06
938,7.44309218134731e-05
5783,0.9999685287475586
15003,3.284553895355202e-05
3348,0.9998857975006104
4683,0.9998244643211365
8659,4.716806870419532e-06
16686,2.295752892678138e-06
21331,0.9999895095825195
20799,9.75114744505845e-07
109,2.8465907234931365e-05
13255,6.328349627438001e-06
15706,0.00019400531891733408
5000,0.9999456405639648
10513,6.445836788770976e-07
4932,0.9998883008956909
5743,0.9996861219406128
216,0.9996968507766724
6249,6.092821422498673e-05
6236,9.049285290529951e-05
1754,0.9999186992645264
6719,5.0326962082181126e-05
9200,3.0788028198003303e-06
4971,0.999984860420227
5034,0.9999759197235107
5644,0.9985791444778442
25024,5.2223963393771555e-06
8283,1.983151605600142e-06
5865,0.9999761581420898
10254,4.834868377656676e-05
12496,2.5178846954077017e-06
15897,2.4933395252446644e-05
1153,6.333221790555399e-06
702,4.99691395816626e-06
14726,1.3049592553215916e-06
15886,0.000398277654312551
17299,0.0002544206799939275
1318,2.6806214918906335e-06
11729,1.0663611647032667e-05
4480,0.9999465942382812
4894,0.9999487400054932
8588,3.2163759442482842e-06
13178,0.00043454597471281886
4058,0.9996034502983093
21102,1.7056253227565321e-06
10201,1.5906335875115474e-06
11586,7.566590647911653e-05
2448,0.9999823570251465
8757,2.2651625840808265e-05
18114,2.317670987395104e-05
11769,2.1935973563813604e-05
14803,9.410723578184843e-06
4879,0.9998323917388916
4392,0.9998563528060913
12258,4.721982804767322e-06
13642,2.8025183382851537e-06
254,0.9990455508232117
22389,0.99964439868927
10465,9.203418812830932e-06
19450,1.9939384401368443e-06
2573,0.9999879598617554
21700,0.9999233484268188
24867,1.7565616872161627e-06
10468,9.311141184298322e-06
2630,0.9999675750732422
11629,1.0753321930678794e-06
13421,2.6013110982603393e-05
9300,0.0001643738942220807
3909,0.9995145797729492
15627,5.718249212804949e-06
15603,5.329523446562234e-06
19677,6.723890351167938e-07
9970,7.153557089623064e-05
832,0.0006326591246761382
8590,1.779144258762244e-05
5178,0.9998753070831299
10312,3.447670223977184e-06
20427,6.150169065222144e-05
5592,0.999947190284729
15256,4.655021712096641e-06
24821,4.366585926618427e-05
20592,6.698762149426329e-07
15435,2.2844963041279698e-06
1952,0.9999996423721313
23126,6.471554570453009e-06
14522,1.0556000233918894e-06
12960,5.611259439319838e-06
4517,0.9999487400054932
10556,1.3219293578003999e-05
14166,3.0167988370521925e-05
19034,1.0923880608970649e-06
18452,2.8590618967427872e-05
1549,6.664905231446028e-05
4056,0.999914288520813
10227,1.7094429495045915e-05
11346,2.001898428716231e-05
15813,1.874794719469719e-07
6971,1.4073432339500869e-06
4062,0.999874472618103
20055,1.3299171541802934e-06
18467,0.0003444892936386168
11541,5.195608173380606e-05
9167,7.683034709771164e-06
2397,0.9996720552444458
5788,0.9998939037322998
16015,9.32759462557442e-07
21473,0.9730364084243774
17153,2.618402731968672e-06
2035,0.9999967813491821
24541,0.0002523960138205439
219,1.1852083616759046e-06
967,0.00011131056817248464
9401,3.325035504531115e-05
2366,0.9988825917243958
17454,9.9374142337183e-07
23469,3.242773891543038e-05
16417,9.231594617631345e-07
14505,2.4530202153982827e-06
20464,6.145833140180912e-06
13675,2.1105879568494856e-05
19549,4.515702312346548e-05
15074,7.219620670184668e-07
19787,7.638625538675115e-05
22591,0.9997809529304504
9264,0.00020140339620411396
11052,6.141778612800408e-06
6491,5.661263912770664e-06
3572,0.9997132420539856
4286,0.9998083710670471
24340,1.940040874615079e-06
3383,0.9997022747993469
1644,0.9999996423721313
2021,0.9999977350234985
18543,1.0177060175919905e-05
3702,0.9994964599609375
12630,0.00012185231025796384
17825,2.3889151634648442e-05
17673,3.309161911602132e-05
15154,4.51865307695698e-05
4693,0.9998853206634521
14514,5.784379027318209e-06
20940,4.645212356990669e-06
20220,0.00018638047913555056
4728,0.9999265670776367
6653,0.0004117203061468899
11696,3.956452474085381e-06
10440,0.0005815895274281502
1056,1.0521692274778616e-05
6848,6.799435504944995e-05
2521,0.9999971389770508
1906,0.9977699518203735
17143,1.8208060055258102e-06
11807,1.7492847064204398e-06
4565,0.9999133348464966
5307,0.9999631643295288
19595,3.5779187328444095e-06
4037,0.999755322933197
11334,1.3684251825907268e-05
1636,0.9999980926513672
24314,4.386251384858042e-05
8933,2.6146719392272644e-05
18742,2.024117020482663e-05
5412,0.9981876015663147
9084,2.5746587652974995e-06
17617,0.0006870030774734914
12714,1.1648731970126391e-06
12490,6.951415343792178e-06
5156,0.9999685287475586
3631,0.9997773766517639
807,1.4804162674408872e-05
14250,1.0760143140942091e-06
20341,1.0994605190717266e-06
1033,0.0001028744809445925
8202,6.465642218245193e-05
16980,0.00014886616554576904
17638,5.886439566893387e-07
5504,0.9999775886535645
17045,2.7378402592148632e-05
16570,5.6313792811124586e-06
13595,5.077636615169467e-06
4987,0.9996576309204102
2827,0.9999798536300659
11669,4.870187240157975e-06
22085,0.9996869564056396
4800,0.9999456405639648
15786,1.0371097687311703e-06
9251,2.9581947273982223e-06
151,0.9999856948852539
12184,9.504288755124435e-06
9656,1.0086620932270307e-05
23154,8.14688337413827e-06
23357,3.462630047579296e-06
7972,4.609217285178602e-06
982,1.4291771321950364e-06
19141,5.3221298003336415e-05
7517,2.893728560593445e-05
1588,1.1640065167739522e-05
16509,0.00010041031055152416
14579,1.1168192486366024e-06
6127,0.3779127597808838
5717,0.9998931884765625
7859,4.6260965973488055e-06
12665,7.466889542229183e-07
7066,8.461036600238003e-07
22239,0.9999701976776123
7277,1.1038565389753785e-05
11459,3.827024102065479e-06
24095,1.0787581231852528e-05
23902,1.3297153600433376e-05
17865,0.00038048747228458524
22934,7.597913645440713e-05
23047,1.1784485650423449e-05
376,3.5041512091993354e-06
1986,0.9999978542327881
2520,0.9999942779541016
18195,8.429594231529336e-07
21724,0.9999241828918457
7059,5.4910492508497555e-06
24272,3.5606335586635396e-05
24407,1.0072116083392757e-06
13899,6.193314220581669e-06
15667,1.0381445463281125e-05
20388,3.0048709049879108e-06
12166,0.00010766212653834373
19209,1.6996391423163004e-05
21999,0.9999178647994995
5934,0.9998648166656494
15109,8.667840916132263e-07
4754,0.9997385144233704
4068,0.999300479888916
13544,5.466653419716749e-06
